contract_id,customer_id,industry,company_size,managed_service_plan,support_plan,contract_term_months,tenure_months,renewal_count,cloud_cost_30d,cost_growth_3m,budget_variance_pct,commitment_utilization_rate,usage_change_3m,idle_resource_ratio,downtime_minutes_90d,unresolved_ticket_rate,avg_resolution_hours,days_since_last_qbr,annual_contract_value,renewal_churn
CUST_00656_C1,CUST_00656,IT/소프트웨어,50-299인,Basic,Standard,24,22,0,10346545,0.0563,9.79,0.7709,-0.002,0.1996,131,0.2353,58.48,304.0,124158540,1
CUST_00657_C1,CUST_00657,유통/커머스,5-49인,Basic,Standard,12,10,0,3693547,0.0328,11.2,0.6714,0.1184,0.295,148,0.3846,66.25,122.0,44322564,1
CUST_00658_C1,CUST_00658,의료/헬스케어,5-49인,Basic,Priority,24,22,0,3420057,0.0803,21.95,0.6984,0.1303,0.2546,151,0.125,17.87,184.0,43092718,1
CUST_00659_C1,CUST_00659,제조업,5-49인,Premium,Enterprise,24,22,0,2753046,-0.0165,1.96,0.7107,-0.1066,0.23,41,0.0714,6.13,31.0,47490044,0
CUST_00660_C1,CUST_00660,유통/커머스,300인이상,Standard,Priority,36,34,0,68112545,0.0138,3.95,0.694,0.059,0.2012,64,0.0,22.6,62.0,944039874,0
CUST_00661_C1,CUST_00661,IT/소프트웨어,50-299인,Premium,Enterprise,12,10,0,21220485,0.0797,0.61,0.804,-0.0999,0.0673,29,0.0,8.44,31.0,366053366,0
CUST_00661_C2,CUST_00661,IT/소프트웨어,50-299인,Premium,Enterprise,12,22,1,24755176,0.0065,-2.74,0.8577,0.0783,0.1078,23,0.0,6.41,31.0,427026786,0
CUST_00661_C3,CUST_00661,IT/소프트웨어,50-299인,Premium,Enterprise,24,46,2,32206736,-0.0096,-0.41,0.8065,0.0581,0.1411,17,0.0,6.31,31.0,555566196,0
CUST_00662_C1,CUST_00662,유통/커머스,5-49인,Basic,Standard,36,34,0,3689380,-0.0419,18.36,0.7147,0.1386,0.2116,119,0.375,35.9,123.0,44272560,0
CUST_00663_C1,CUST_00663,유통/커머스,5-49인,Standard,Enterprise,12,10,0,3356222,-0.0108,-2.35,0.6556,-0.1544,0.2061,64,0.0,5.41,29.0,50947450,0
CUST_00664_C1,CUST_00664,의료/헬스케어,5-49인,Basic,Standard,24,22,0,2708183,-0.0051,4.64,0.7782,-0.1157,0.1561,93,0.3333,44.03,487.0,32498196,0
CUST_00665_C1,CUST_00665,제조업,5-49인,Standard,Standard,12,10,0,2064426,-0.0277,-6.81,0.7627,0.1777,0.1915,61,0.0909,68.28,122.0,27250423,0
CUST_00665_C2,CUST_00665,제조업,5-49인,Standard,Standard,24,34,1,2163860,0.0259,3.25,0.7264,0.1497,0.1661,60,0.1,47.74,122.0,28562952,0
CUST_00665_C3,CUST_00665,제조업,5-49인,Standard,Priority,12,46,2,2539824,0.0351,5.6,0.7181,-0.0328,0.2528,81,0.0714,26.96,61.0,35201961,0
CUST_00666_C1,CUST_00666,제조업,5-49인,Basic,Standard,24,22,0,1514667,0.0585,14.58,0.7423,-0.1277,0.2181,115,0.2,59.14,120.0,18176004,0
CUST_00667_C1,CUST_00667,제조업,5-49인,Basic,Standard,12,10,0,6678157,-0.0313,4.33,0.8049,0.1092,0.2339,93,0.1875,60.36,122.0,80137884,0
CUST_00667_C2,CUST_00667,제조업,5-49인,Basic,Priority,12,22,1,5367878,0.0274,7.68,0.7976,0.0546,0.1925,118,0.2857,17.83,182.0,67635263,0
CUST_00668_C1,CUST_00668,교육,50-299인,Premium,Standard,24,22,0,28625585,-0.0133,13.86,0.6328,0.064,0.2776,37,0.2059,67.35,122.0,429383775,1
CUST_00669_C1,CUST_00669,제조업,5-49인,Basic,Standard,12,10,0,5136314,0.034,7.9,0.674,0.1115,0.2274,132,0.2381,45.18,122.0,61635768,0
CUST_00670_C1,CUST_00670,금융/보험,5-49인,Basic,Enterprise,12,10,0,1815441,-0.043,2.98,0.707,-0.1092,0.133,115,0.0,9.33,31.0,25053086,0
CUST_00671_C1,CUST_00671,제조업,300인이상,Standard,Priority,24,22,0,43402336,0.0176,14.14,0.5727,-0.1146,0.3157,85,0.1053,26.81,62.0,601556377,1
CUST_00672_C1,CUST_00672,물류/운송,50-299인,Standard,Priority,36,34,0,37718221,0.0446,31.08,0.6472,0.0127,0.3177,93,0.2069,25.5,59.0,522774543,0
CUST_00672_C2,CUST_00672,물류/운송,50-299인,Standard,Priority,24,58,1,40762198,-0.0127,14.6,0.7002,0.0219,0.2312,85,0.1053,22.66,59.0,564964064,0
CUST_00673_C1,CUST_00673,IT/소프트웨어,5-49인,Basic,Priority,24,22,0,1485485,-0.0248,3.04,0.7637,-0.1058,0.2424,110,0.1111,16.04,183.0,18717111,0
CUST_00674_C1,CUST_00674,물류/운송,5-49인,Basic,Standard,24,22,0,4731959,0.0573,8.77,0.7242,0.0915,0.1882,109,0.1176,49.15,120.0,56783508,0
CUST_00674_C2,CUST_00674,물류/운송,5-49인,Basic,Standard,12,34,1,5278158,0.0804,2.1,0.7716,0.0056,0.2139,126,0.2353,41.48,487.0,63337896,1
CUST_00675_C1,CUST_00675,유통/커머스,5-49인,Basic,Standard,36,34,0,6050168,0.0473,17.0,0.6707,0.0946,0.2476,145,0.2381,48.81,122.0,72602016,1
CUST_00676_C1,CUST_00676,의료/헬스케어,5-49인,Basic,Standard,24,22,0,4620154,0.0293,7.95,0.8647,-0.1179,0.162,106,0.125,59.01,120.0,55441848,0
CUST_00677_C1,CUST_00677,제조업,50-299인,Basic,Standard,12,10,0,9822120,0.0035,12.15,0.7231,-0.1418,0.2307,107,0.2,47.65,,117865440,0
CUST_00677_C2,CUST_00677,제조업,50-299인,Basic,Standard,12,22,1,8463679,0.0864,2.13,0.7347,-0.1477,0.2074,133,0.2,54.53,123.0,101564148,0
CUST_00678_C1,CUST_00678,IT/소프트웨어,50-299인,Standard,Enterprise,24,22,0,24361054,-0.0068,22.48,0.5914,0.0722,0.3001,75,0.1111,6.34,30.0,369800800,0
CUST_00678_C2,CUST_00678,IT/소프트웨어,50-299인,Standard,Priority,24,46,1,26632454,0.0599,22.23,0.6784,0.0126,0.2722,97,0.0556,19.72,61.0,369125812,0
CUST_00679_C1,CUST_00679,IT/소프트웨어,5-49인,Basic,Priority,24,22,0,2076484,0.0197,8.78,0.7631,-0.0445,0.1908,93,0.0,23.1,61.0,26163698,0
CUST_00680_C1,CUST_00680,유통/커머스,5-49인,Basic,Priority,24,22,0,2119816,-0.0517,0.24,0.7761,-0.1375,0.1958,112,0.0,22.0,60.0,26709682,0
CUST_00681_C1,CUST_00681,유통/커머스,5-49인,Basic,Standard,12,10,0,6545790,0.0329,-0.33,0.7773,0.0088,0.1968,99,0.1765,62.31,,78549480,0
CUST_00681_C2,CUST_00681,유통/커머스,5-49인,Basic,Standard,12,22,1,6197949,0.0697,1.22,0.7625,0.1158,0.215,117,0.0833,53.5,305.0,74375388,0
CUST_00681_C3,CUST_00681,유통/커머스,5-49인,Basic,Priority,24,47,2,6942948,0.0682,1.33,0.7861,0.0121,0.1953,111,0.0,19.38,61.0,87481145,0
CUST_00682_C1,CUST_00682,유통/커머스,5-49인,Basic,Priority,12,10,0,1778845,0.0301,-5.16,0.8371,0.1277,0.1585,84,0.0,19.59,,22413447,0
CUST_00683_C1,CUST_00683,IT/소프트웨어,5-49인,Basic,Priority,24,22,0,3196406,0.057,24.13,0.5888,0.1247,0.3356,221,0.0,26.48,61.0,40274716,1
CUST_00684_C1,CUST_00684,IT/소프트웨어,5-49인,Basic,Priority,12,10,0,4620242,-0.0007,11.85,0.6241,0.0417,0.2235,140,0.2083,27.7,183.0,58215049,0
CUST_00684_C2,CUST_00684,IT/소프트웨어,5-49인,Basic,Standard,24,34,1,4629355,0.0185,17.89,0.5994,-0.0328,0.2516,140,0.1429,63.87,304.0,55552260,1
CUST_00685_C1,CUST_00685,유통/커머스,5-49인,Basic,Standard,12,10,0,6476658,0.0039,-7.55,0.7106,0.0069,0.185,108,0.0714,57.97,123.0,77719896,0
CUST_00685_C2,CUST_00685,유통/커머스,5-49인,Basic,Standard,24,34,1,7805015,-0.0071,-0.95,0.6471,0.0768,0.1762,122,0.2,27.15,306.0,93660180,0
CUST_00686_C1,CUST_00686,제조업,50-299인,Standard,Enterprise,12,10,0,22049128,0.0578,5.3,0.8021,-0.1093,0.1053,44,0.0,7.49,214.0,334705763,0
CUST_00687_C1,CUST_00687,물류/운송,5-49인,Basic,Standard,12,10,0,5582831,-0.007,2.4,0.783,0.078,0.1486,105,0.2857,52.95,122.0,66993972,1
CUST_00688_C1,CUST_00688,IT/소프트웨어,5-49인,Basic,Priority,12,10,0,6432158,-0.0811,1.03,0.7497,0.08,0.1946,119,0.1765,24.95,59.0,81045191,0
CUST_00688_C2,CUST_00688,IT/소프트웨어,5-49인,Basic,Standard,12,22,1,6264510,-0.0002,3.56,0.7627,0.0891,0.1749,105,0.0625,67.64,120.0,75174120,0
CUST_00688_C3,CUST_00688,IT/소프트웨어,5-49인,Basic,Priority,12,34,2,7105168,-0.0047,8.1,0.6953,-0.011,0.2715,115,0.1667,23.93,59.0,89525117,0
CUST_00689_C1,CUST_00689,의료/헬스케어,50-299인,Standard,Standard,36,34,0,27137226,0.0597,9.44,0.8022,-0.014,0.196,45,0.1667,55.43,123.0,358211383,0
CUST_00689_C2,CUST_00689,의료/헬스케어,50-299인,Standard,Priority,24,58,1,33704678,-0.0329,-3.39,0.7236,0.106,0.2131,66,0.0,22.36,61.0,467146837,0
CUST_00689_C3,CUST_00689,의료/헬스케어,50-299인,Standard,Priority,24,82,2,35268619,0.0068,2.0,0.7486,0.0095,0.1808,59,0.0,26.76,184.0,488823059,0
CUST_00690_C1,CUST_00690,물류/운송,5-49인,Basic,Standard,12,10,0,6341774,0.0306,2.68,0.769,0.041,0.2025,108,0.2,37.83,,76101288,0
CUST_00690_C2,CUST_00690,물류/운송,5-49인,Basic,Priority,12,22,1,6943979,0.0065,2.72,0.8003,-0.0403,0.1799,112,0.0556,19.92,61.0,87494135,0
CUST_00690_C3,CUST_00690,물류/운송,5-49인,Basic,Standard,12,34,2,7018777,-0.013,-3.66,0.7481,-0.021,0.1711,70,0.0,57.0,123.0,84225324,0
CUST_00691_C1,CUST_00691,제조업,5-49인,Standard,Enterprise,12,10,0,3378775,0.0353,11.44,0.7895,0.0285,0.1764,45,0.0,6.42,30.0,51289804,0
CUST_00692_C1,CUST_00692,IT/소프트웨어,5-49인,Basic,Standard,24,22,0,4507032,-0.0213,4.21,0.6818,0.0926,0.2271,139,0.3684,55.39,121.0,54084384,1
CUST_00693_C1,CUST_00693,기타서비스업,5-49인,Basic,Standard,12,10,0,3432616,-0.079,-0.94,0.8097,0.0897,0.1911,104,0.0588,57.39,123.0,41191392,0
CUST_00693_C2,CUST_00693,기타서비스업,5-49인,Basic,Standard,12,22,1,3724799,0.0084,2.13,0.7371,0.0488,0.216,113,0.0588,65.26,123.0,44697588,0
CUST_00693_C3,CUST_00693,기타서비스업,5-49인,Basic,Standard,12,34,2,4219340,-0.0262,5.4,0.6394,-0.1123,0.2357,124,0.1379,53.59,123.0,50632080,0
CUST_00694_C1,CUST_00694,제조업,50-299인,Standard,Enterprise,12,10,0,12432113,0.0179,-3.26,0.7525,-0.1071,0.1211,36,0.0,6.24,121.0,188719475,0
CUST_00694_C2,CUST_00694,제조업,50-299인,Standard,Priority,12,22,1,16729993,0.0538,2.23,0.7788,-0.0365,0.1537,56,0.0714,21.99,59.0,231877703,0
CUST_00695_C1,CUST_00695,금융/보험,5-49인,Premium,Standard,24,22,0,2103918,0.0356,17.62,0.6598,-0.0319,0.2813,41,0.2778,50.21,122.0,31558770,1
CUST_00696_C1,CUST_00696,유통/커머스,50-299인,Standard,Standard,24,22,0,12192933,0.0536,18.37,0.6447,-0.0007,0.2298,96,0.2381,48.98,123.0,160946716,1
CUST_00697_C1,CUST_00697,물류/운송,5-49인,Basic,Priority,12,10,0,1353709,0.018,-11.94,0.7399,0.0605,0.2026,114,0.0,25.1,61.0,17056733,0
CUST_00697_C2,CUST_00697,물류/운송,5-49인,Basic,Priority,24,34,1,2236580,0.0352,11.98,0.6896,-0.0194,0.2451,119,0.0,23.33,61.0,28180908,0
CUST_00698_C1,CUST_00698,IT/소프트웨어,5-49인,Premium,Priority,12,10,0,2786522,-0.0326,10.92,0.6853,0.0404,0.2929,50,0.0,25.12,61.0,43887722,0
CUST_00699_C1,CUST_00699,제조업,5-49인,Basic,Standard,12,10,0,2571463,0.0007,0.32,0.7502,0.1083,0.2037,106,0.0909,51.46,122.0,30857556,0
CUST_00699_C2,CUST_00699,제조업,5-49인,Basic,Standard,12,22,1,2653134,0.0024,12.19,0.7155,-0.0223,0.1795,139,0.1429,56.93,121.0,31837608,0
CUST_00699_C3,CUST_00699,제조업,5-49인,Basic,Priority,12,34,2,2812520,0.04,6.92,0.6848,0.1161,0.2119,115,0.0,19.56,59.0,35437752,0
CUST_00700_C1,CUST_00700,제조업,5-49인,Basic,Priority,12,10,0,3351354,-0.0524,7.91,0.7491,0.0298,0.2221,114,0.0769,16.38,61.0,42227060,0
CUST_00701_C1,CUST_00701,IT/소프트웨어,5-49인,Standard,Standard,12,10,0,1289996,0.0569,6.82,0.7378,-0.0069,0.1733,54,0.1667,40.52,,17027947,0
CUST_00702_C1,CUST_00702,물류/운송,5-49인,Basic,Priority,24,22,0,2464835,-0.056,4.61,0.7447,0.0087,0.2037,105,0.0,23.57,61.0,31056921,0
CUST_00702_C2,CUST_00702,물류/운송,5-49인,Basic,Standard,24,46,1,3299366,0.0293,14.1,0.675,-0.0972,0.2262,140,0.15,55.26,122.0,39592392,0
CUST_00703_C1,CUST_00703,물류/운송,50-299인,Premium,Priority,36,34,0,36362724,0.0212,19.07,0.5505,-0.1132,0.3305,52,0.2222,21.82,181.0,572712903,0
CUST_00704_C1,CUST_00704,제조업,5-49인,Basic,Standard,12,10,0,4933341,-0.0133,1.2,0.7045,0.1021,0.1885,131,0.1111,56.16,,59200092,1
CUST_00705_C1,CUST_00705,금융/보험,5-49인,Basic,Standard,24,22,0,3312160,-0.024,0.74,0.8048,0.0208,0.2578,112,0.0,61.91,122.0,39745920,0
CUST_00706_C1,CUST_00706,유통/커머스,5-49인,Standard,Priority,12,10,0,3955936,0.0689,4.09,0.702,-0.032,0.2377,66,0.2222,18.04,62.0,54829273,0
CUST_00707_C1,CUST_00707,IT/소프트웨어,5-49인,Standard,Standard,12,10,0,9624579,0.0321,10.22,0.589,-0.1026,0.2867,94,0.2667,46.92,120.0,127044443,0
CUST_00707_C2,CUST_00707,IT/소프트웨어,5-49인,Standard,Enterprise,24,34,1,11180224,0.0868,16.5,0.6351,0.0772,0.2591,104,0.0,5.69,30.0,169715800,0
CUST_00707_C3,CUST_00707,IT/소프트웨어,5-49인,Standard,Priority,12,46,2,8633384,0.0943,2.23,0.7233,0.0233,0.2221,71,0.0909,24.95,305.0,119658702,0
CUST_00708_C1,CUST_00708,의료/헬스케어,5-49인,Basic,Priority,12,10,0,10650171,-0.0207,6.95,0.6896,0.0442,0.2516,154,0.2632,25.71,182.0,134192155,0
CUST_00709_C1,CUST_00709,IT/소프트웨어,5-49인,Basic,Standard,24,22,0,2562921,0.0086,5.73,0.7675,-0.0195,0.263,162,0.15,58.12,122.0,30755052,0
CUST_00709_C2,CUST_00709,IT/소프트웨어,5-49인,Basic,Standard,12,34,1,2512201,-0.1072,-10.17,0.756,0.0047,0.2121,108,0.1538,37.76,122.0,30146412,0
CUST_00710_C1,CUST_00710,IT/소프트웨어,5-49인,Basic,Enterprise,12,10,0,6429919,0.0468,6.27,0.7513,0.0998,0.1989,124,0.0,5.39,31.0,88732882,0
CUST_00711_C1,CUST_00711,IT/소프트웨어,5-49인,Basic,Priority,24,22,0,6657004,-0.0261,2.57,0.7573,-0.0123,0.1351,109,0.0625,19.29,59.0,83878250,0
CUST_00711_C2,CUST_00711,IT/소프트웨어,5-49인,Basic,Enterprise,24,46,1,7274784,-0.0634,0.32,0.8156,0.0345,0.1506,93,0.0,7.52,28.0,100392019,0
CUST_00711_C3,CUST_00711,IT/소프트웨어,5-49인,Basic,Priority,12,58,2,7412077,-0.0138,-2.29,0.7872,-0.0523,0.1904,80,0.0,23.94,60.0,93392170,0
CUST_00712_C1,CUST_00712,교육,5-49인,Basic,Standard,24,22,0,3783362,-0.0065,4.45,0.7716,0.0853,0.1831,78,0.1818,52.12,122.0,45400344,0
CUST_00712_C2,CUST_00712,교육,5-49인,Basic,Standard,24,46,1,4773079,0.023,8.94,0.7207,-0.0767,0.2096,120,0.0714,61.77,122.0,57276948,0
CUST_00712_C3,CUST_00712,교육,5-49인,Basic,Priority,24,70,2,6311490,0.0804,19.21,0.656,-0.103,0.2288,107,0.0,23.68,61.0,79524774,0
CUST_00713_C1,CUST_00713,유통/커머스,50-299인,Standard,Priority,12,10,0,36601406,0.0084,11.17,0.5687,0.0621,0.3057,116,0.0909,19.46,61.0,507295487,0
CUST_00713_C2,CUST_00713,유통/커머스,50-299인,Standard,Standard,12,22,1,37188818,0.015,15.21,0.6104,-0.0587,0.2992,121,0.1739,65.59,122.0,490892398,1
CUST_00714_C1,CUST_00714,금융/보험,5-49인,Basic,Standard,24,22,0,9311548,0.0265,11.22,0.7449,0.0041,0.2127,120,0.1,37.38,486.0,111738576,1
CUST_00715_C1,CUST_00715,교육,5-49인,Basic,Standard,12,10,0,2431230,0.0249,-4.68,0.8037,0.0068,0.1686,91,0.1429,54.23,122.0,29174760,0
CUST_00716_C1,CUST_00716,물류/운송,5-49인,Standard,Standard,36,34,0,5370914,0.0228,11.27,0.7696,0.01,0.1833,60,0.0,49.35,122.0,70896065,0
CUST_00717_C1,CUST_00717,IT/소프트웨어,5-49인,Basic,Standard,36,34,0,1528473,0.0604,6.89,0.7766,-0.0064,0.1555,103,0.1111,40.29,122.0,18341676,0
CUST_00718_C1,CUST_00718,제조업,5-49인,Basic,Priority,12,10,0,7514686,0.1297,0.52,0.8063,-0.0889,0.1419,101,0.0,24.7,181.0,94685044,0
CUST_00719_C1,CUST_00719,제조업,5-49인,Basic,Priority,12,10,0,1866173,0.0166,2.82,0.7022,-0.0679,0.2676,137,0.0,26.71,61.0,23513780,0
CUST_00720_C1,CUST_00720,유통/커머스,5-49인,Basic,Standard,24,22,0,3493432,-0.0369,1.34,0.8047,-0.0123,0.1497,81,0.25,41.2,306.0,41921184,0
CUST_00720_C2,CUST_00720,유통/커머스,5-49인,Basic,Standard,12,34,1,3163153,0.0443,-1.31,0.7407,0.0058,0.1535,91,0.0909,43.37,307.0,37957836,0
CUST_00720_C3,CUST_00720,유통/커머스,5-49인,Basic,Priority,24,58,2,2780143,0.0195,6.19,0.7568,0.1774,0.1985,110,0.0,24.42,61.0,35029802,0
CUST_00721_C1,CUST_00721,제조업,5-49인,Basic,Enterprise,24,22,0,3606113,0.0421,23.34,0.6196,0.0284,0.1939,156,0.0,7.09,31.0,49764359,0
CUST_00721_C2,CUST_00721,제조업,5-49인,Basic,Standard,24,46,1,3634792,0.0285,16.8,0.6982,0.0301,0.2326,119,0.2353,73.64,123.0,43617504,0
CUST_00721_C3,CUST_00721,제조업,5-49인,Basic,Priority,24,70,2,3846692,0.0564,13.61,0.673,-0.0077,0.204,145,0.0909,20.38,62.0,48468319,0
CUST_00722_C1,CUST_00722,IT/소프트웨어,5-49인,Basic,Standard,12,10,0,1666272,0.0047,1.03,0.7639,0.0619,0.2185,102,0.1667,57.6,,19995264,0
CUST_00723_C1,CUST_00723,교육,5-49인,Basic,Priority,12,10,0,2423754,0.0261,8.25,0.6781,-0.0661,0.1918,132,0.0667,24.48,62.0,30539300,0
CUST_00723_C2,CUST_00723,교육,5-49인,Basic,Standard,12,22,1,2551317,0.0561,6.03,0.6341,0.085,0.2733,136,0.1429,49.89,122.0,30615804,0
CUST_00723_C3,CUST_00723,교육,5-49인,Basic,Standard,12,35,2,1660645,0.053,1.09,0.7558,-0.1405,0.1929,138,0.0714,60.63,122.0,19927740,1
CUST_00724_C1,CUST_00724,제조업,50-299인,Premium,Standard,24,22,0,19984259,-0.0539,3.58,0.6786,0.0216,0.1843,29,0.1579,62.19,122.0,299763885,0
CUST_00724_C2,CUST_00724,제조업,50-299인,Premium,Enterprise,12,34,1,13714102,-0.037,-3.41,0.7633,-0.0539,0.1498,35,0.0,6.48,31.0,236568259,0
CUST_00724_C3,CUST_00724,제조업,50-299인,Premium,Standard,24,58,2,12702309,0.0548,11.31,0.6691,0.1305,0.2525,33,0.3333,65.99,120.0,190534635,0
CUST_00725_C1,CUST_00725,제조업,50-299인,Premium,Enterprise,12,10,0,20529534,0.0115,6.44,0.5924,0.0474,0.3092,42,0.1667,6.91,31.0,354134462,0
CUST_00726_C1,CUST_00726,유통/커머스,5-49인,Premium,Priority,12,10,0,4382030,-0.0235,7.18,0.7377,-0.0896,0.2855,29,0.0714,25.26,182.0,69016972,0
CUST_00726_C2,CUST_00726,유통/커머스,5-49인,Premium,Enterprise,12,22,1,3944828,0.0467,10.61,0.758,0.0548,0.235,30,0.0833,7.01,31.0,68048283,0
CUST_00727_C1,CUST_00727,제조업,5-49인,Basic,Standard,36,34,0,13011355,0.0278,8.55,0.8299,-0.0225,0.1875,108,0.0,43.54,120.0,156136260,0
CUST_00727_C2,CUST_00727,제조업,5-49인,Basic,Standard,24,58,1,16771591,-0.0178,10.73,0.6852,-0.0567,0.1928,107,0.1538,57.15,121.0,201259092,0
CUST_00727_C3,CUST_00727,제조업,5-49인,Basic,Priority,12,70,2,17909467,0.0142,2.48,0.7885,-0.0298,0.1701,123,0.1,19.51,61.0,225659284,0
CUST_00728_C1,CUST_00728,교육,5-49인,Standard,Enterprise,12,10,0,5531043,0.0367,7.86,0.7391,0.0147,0.1995,75,0.0476,6.83,31.0,83961233,0
CUST_00728_C2,CUST_00728,교육,5-49인,Standard,Priority,24,34,1,5658375,0.065,-1.2,0.7502,0.112,0.1759,52,0.0,24.04,184.0,78425078,0
CUST_00729_C1,CUST_00729,의료/헬스케어,5-49인,Standard,Priority,24,22,0,4671930,-0.0385,-0.24,0.7484,0.0864,0.1427,53,0.0,17.51,61.0,64752950,0
CUST_00729_C2,CUST_00729,의료/헬스케어,5-49인,Standard,Priority,12,34,1,7704460,0.0467,6.32,0.7957,0.0765,0.1942,50,0.0909,17.47,61.0,106783816,0
CUST_00729_C3,CUST_00729,의료/헬스케어,5-49인,Standard,Priority,24,58,2,8099531,0.0184,4.75,0.8417,0.1163,0.1862,49,0.0,16.65,61.0,112259500,0
CUST_00730_C1,CUST_00730,IT/소프트웨어,5-49인,Basic,Standard,24,22,0,3369920,-0.0073,-1.67,0.8228,0.0273,0.1773,81,0.2,40.83,121.0,40439040,0
CUST_00730_C2,CUST_00730,IT/소프트웨어,5-49인,Basic,Standard,24,46,1,3850611,0.0169,-1.48,0.8778,-0.0753,0.1704,77,0.0,65.92,120.0,46207332,0
CUST_00730_C3,CUST_00730,IT/소프트웨어,5-49인,Basic,Standard,12,58,2,3146241,-0.009,6.76,0.7776,-0.0396,0.2267,105,0.2143,50.2,120.0,37754892,0
CUST_00731_C1,CUST_00731,IT/소프트웨어,5-49인,Standard,Standard,12,10,0,2764565,0.0054,4.12,0.7411,-0.0904,0.1992,57,0.3077,56.19,122.0,36492258,0
CUST_00732_C1,CUST_00732,의료/헬스케어,5-49인,Basic,Standard,12,10,0,3381166,0.0048,11.38,0.7435,0.008,0.2511,122,0.3158,56.02,,40573992,0
CUST_00733_C1,CUST_00733,금융/보험,5-49인,Basic,Standard,12,10,0,1637499,0.0029,2.05,0.6331,-0.1063,0.2275,117,0.25,53.86,121.0,19649988,0
CUST_00733_C2,CUST_00733,금융/보험,5-49인,Basic,Standard,12,22,1,1433952,-0.0029,5.74,0.6716,-0.0626,0.2099,98,0.1875,70.43,120.0,17207424,0
CUST_00734_C1,CUST_00734,유통/커머스,5-49인,Premium,Standard,12,10,0,2690604,0.0383,4.12,0.7459,-0.0307,0.1784,21,0.0769,46.18,122.0,40359060,0
CUST_00735_C1,CUST_00735,유통/커머스,5-49인,Basic,Standard,24,22,0,1576782,0.0377,17.95,0.6612,0.0222,0.2818,177,0.15,64.28,122.0,18921384,0
CUST_00735_C2,CUST_00735,유통/커머스,5-49인,Basic,Standard,24,46,1,1722246,-0.0043,10.75,0.624,-0.1044,0.2507,161,0.2632,66.84,122.0,20666952,0
CUST_00735_C3,CUST_00735,유통/커머스,5-49인,Basic,Standard,12,58,2,1612184,-0.0025,4.21,0.6661,0.0106,0.2502,138,0.0,50.04,122.0,19346208,0
CUST_00736_C1,CUST_00736,제조업,5-49인,Standard,Priority,12,10,0,6369043,-0.1066,4.33,0.6835,0.0168,0.2516,84,0.0909,24.04,61.0,88274936,0
CUST_00736_C2,CUST_00736,제조업,5-49인,Standard,Priority,12,22,1,3738714,0.0307,5.92,0.6176,0.0627,0.2223,66,0.2105,22.93,61.0,51818576,0
CUST_00737_C1,CUST_00737,제조업,50-299인,Premium,Enterprise,12,10,0,10385393,0.0494,-0.83,0.7312,-0.107,0.2165,25,0.0526,5.9,31.0,179148029,0
CUST_00737_C2,CUST_00737,제조업,50-299인,Premium,Priority,24,34,1,12617643,0.0754,9.33,0.7194,0.0169,0.1763,35,0.0,32.06,304.0,198727877,0
CUST_00738_C1,CUST_00738,금융/보험,5-49인,Standard,Enterprise,12,10,0,11459806,0.0184,-1.84,0.8679,0.1907,0.0749,38,0.0,6.67,121.0,173959855,0
CUST_00738_C2,CUST_00738,금융/보험,5-49인,Standard,Priority,12,22,1,10271001,0.0431,-1.74,0.7615,-0.1991,0.1659,48,0.0,27.17,59.0,142356074,0
CUST_00739_C1,CUST_00739,유통/커머스,5-49인,Premium,Enterprise,24,22,0,3108521,0.0487,-2.24,0.8446,-0.0565,0.1173,21,0.0,8.39,122.0,53621987,0
CUST_00739_C2,CUST_00739,유통/커머스,5-49인,Premium,Enterprise,12,34,1,4045963,0.045,8.97,0.7948,0.0904,0.1904,24,0.0,8.63,31.0,69792862,0
CUST_00740_C1,CUST_00740,유통/커머스,5-49인,Basic,Standard,12,10,0,1297059,0.0045,-3.06,0.8387,0.0847,0.1918,77,0.1429,53.03,122.0,15564708,0
CUST_00741_C1,CUST_00741,제조업,5-49인,Basic,Standard,24,22,0,1553756,0.048,6.02,0.6905,0.0691,0.2099,114,0.05,52.17,120.0,18645072,0
CUST_00742_C1,CUST_00742,금융/보험,5-49인,Standard,Enterprise,12,10,0,3619830,0.0263,-0.2,0.8072,0.027,0.1633,34,0.0,6.53,212.0,54949019,0
CUST_00742_C2,CUST_00742,금융/보험,5-49인,Standard,Standard,12,22,1,3888559,-0.0116,2.84,0.7616,0.0134,0.1963,54,0.0,71.21,122.0,51328979,0
CUST_00742_C3,CUST_00742,금융/보험,5-49인,Standard,Priority,12,34,2,3940537,-0.0067,-5.25,0.8427,-0.0626,0.2505,66,0.1538,28.22,181.0,54615843,0
CUST_00743_C1,CUST_00743,IT/소프트웨어,300인이상,Premium,Enterprise,24,22,0,25143028,-0.019,-0.38,0.8441,-0.0126,0.1813,17,0.0,5.99,29.0,433717233,0
CUST_00743_C2,CUST_00743,IT/소프트웨어,300인이상,Premium,Enterprise,12,34,1,31681390,-0.0023,-3.18,0.8002,0.0644,0.1505,22,0.0,6.33,28.0,546503978,0
CUST_00744_C1,CUST_00744,유통/커머스,5-49인,Basic,Standard,12,10,0,970626,-0.0436,-4.48,0.7651,0.1205,0.218,99,0.0,60.27,,11647512,0
CUST_00744_C2,CUST_00744,유통/커머스,5-49인,Basic,Priority,24,34,1,1149363,0.0928,-0.24,0.8211,-0.0003,0.1945,91,0.0769,28.92,61.0,14481974,0
